unique,caseno,Date,block,iucr,Type,Type_desc,Where,Arrest,Domestic,Beat,District,Ward,Community_area,FBI,x,y,Year,Updated,Latitude,Longitude,Location,color1,color2
10236732,JA382902,09/15/2015 05:55:00 PM,011XX W WILSON AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA STATION,FALSE,FALSE,1913,19,46,3,04A,1167869,1930702,2015,02-10-2018 15:50,41.96539152,-87.65816582,"(41.965391521, -87.658165821)",#AB96FF,#7251F9
10236733,HY424676,09/14/2015 08:00:00 AM,036XX W 69TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,833,8,13,65,14,1153300,1858278,2015,02-10-2018 15:50,41.76695455,-87.71365509,"(41.76695455, -87.713655088)",#FF785A,#FC4B24
10236735,HY424627,09/14/2015 09:00:00 AM,010XX W LAWRENCE AVE,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,APARTMENT,FALSE,FALSE,1914,19,46,3,11,1168280,1932044,2015,02-10-2018 15:50,41.96906512,-87.6566157,"(41.969065116, -87.656615702)",#CFFC8F,#B6FA54
11859548,HY424571,10/13/2019 02:41:00 AM,054XX W AUGUSTA BLVD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1524,15,37,25,6,1139880,1906133,2019,10/20/2019 04:03:03 PM,41.89853073,-87.76167836,"(41.898530725, -87.761678361)",#FE9A65,#FD7C37
11860307,JC471222,10/13/2019 09:00:00 PM,011XX N AVERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1112,11,27,23,14,1150506,1907397,2019,10/20/2019 04:03:03 PM,41.90179834,-87.72261631,"(41.901798344, -87.722616312)",#FF785A,#FC4B24
10000566,JC472162,03/19/2015 07:55:00 AM,003XX W 106TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1175843,1834300,2015,02-10-2018 15:50,41.70068042,-87.63174238,"(41.700680418, -87.63174238)",#A5FCD4,#6CFFBA
11651116,HY190239,09-01-2017 08:30,064XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,314,3,20,42,11,,,2017,04-11-2019 16:07,,,,#CFFC8F,#B6FA54
10045788,JC219224,11-01-2014 12:00,087XX S MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,632,6,6,44,5,1178680,1847033,2014,02-04-2016 06:33,41.73555755,-87.62096862,"(41.735557549, -87.620968616)",#FCE49C,#FBCF4F
10088741,HY234234,05/27/2015 07:40:00 PM,022XX N LOWELL AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2522,25,31,20,08B,1147019,1914455,2015,02-10-2018 15:50,41.92123361,-87.73524384,"(41.921233614, -87.735243836)",#A5FCD4,#6CFFBA
10148048,HY277507,07-11-2015 17:00,037XX W AUGUSTA BLVD,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,1112,11,27,23,6,1151449,1906414,2015,02-10-2018 15:50,41.89908242,-87.71917838,"(41.899082422, -87.71917838)",#FE9A65,#FD7C37
10236736,HY337478,09/15/2015 07:00:00 AM,052XX S KOLIN AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,815,8,23,57,5,1148256,1869359,2015,02-10-2018 15:50,41.79746084,-87.73185952,"(41.797460835, -87.731859522)",#FCE49C,#FBCF4F
10236738,HY424620,09/15/2015 05:10:00 PM,080XX S STEWART AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,623,6,17,44,08A,1175021,1851667,2015,02-10-2018 15:50,41.74835616,-87.6342358,"(41.748356162, -87.634235796)",#AB96FF,#7251F9
10236739,HY424613,09/14/2015 05:00:00 PM,030XX N KNOX AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2521,25,31,19,5,1144837,1919744,2015,09/24/2015 07:50:13 PM,41.93578862,-87.74312734,"(41.935788622, -87.743127344)",#FCE49C,#FBCF4F
10236740,HY424664,09-09-2015 06:30,057XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,232,2,20,40,26,1178135,1867037,2015,02-10-2018 15:50,41.7904631,-87.62235954,"(41.790463096, -87.622359535)",#95FDEA,#5FFCE0
10236741,HY424704,09/15/2015 03:00:00 AM,055XX N MASON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1622,16,45,11,6,1135553,1936357,2015,02-10-2018 15:50,41.98154665,-87.77685078,"(41.981546649, -87.776850777)",#FE9A65,#FD7C37
10236742,HY424681,09/15/2015 08:30:00 AM,029XX W AUGUSTA BLVD,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,TRUE,TRUE,1211,12,26,24,24,1156777,1906517,2015,02-10-2018 15:50,41.89925873,-87.69960593,"(41.899258732, -87.699605926)",#N/A,#N/A
10236746,HY424673,09/15/2015 05:00:00 PM,041XX N KEYSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1722,17,39,16,14,1148550,1927186,2015,02-10-2018 15:50,41.95613912,-87.72928892,"(41.956139121, -87.729288923)",#FF785A,#FC4B24
11859765,HY424653,10/13/2019 03:58:00 PM,054XX W WEST END AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1523,15,28,25,08B,1139753,1900936,2019,10/20/2019 04:03:03 PM,41.88427184,-87.76227187,"(41.884271835, -87.762271872)",#A5FCD4,#6CFFBA
10236748,JC471339,09/14/2015 08:00:00 PM,049XX S KOMENSKY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,815,8,14,57,5,1150196,1871646,2015,02-10-2018 15:50,41.80369923,-87.72468579,"(41.803699233, -87.724685786)",#FCE49C,#FBCF4F
10236749,HY424721,09/15/2015 05:35:00 PM,048XX W ARMITAGE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,TRUE,FALSE,2533,25,31,19,24,1143918,1912865,2015,02-10-2018 15:50,41.91692927,-87.74667774,"(41.916929273, -87.746677743)",#FF5244,#F71300
10236750,HY424687,09/15/2015 06:15:00 PM,047XX N ASHLAND AVE,850,THEFT,ATTEMPT THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1912,19,47,3,6,1164801,1931626,2015,09/24/2015 07:50:13 PM,41.9679928,-87.6694198,"(41.9679928, -87.669419801)",#FE9A65,#FD7C37
10236751,HY424718,09/15/2015 05:20:00 PM,087XX S BURLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,424,4,10,46,18,1199187,1847592,2015,02-10-2018 15:50,41.73660115,-87.54582157,"(41.736601148, -87.545821567)",#ff005a,#eb0c83
10236754,HY424669,09/15/2015 01:30:00 PM,066XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,722,7,6,68,14,1175210,1860921,2015,02-10-2018 15:50,41.77374601,-87.63326727,"(41.773746011, -87.633267274)",#FF785A,#FC4B24
10236755,HY424326,09/15/2015 04:30:00 PM,029XX N AVERS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2523,25,30,21,08B,1150215,1919225,2015,02-10-2018 15:50,41.93426114,-87.7233762,"(41.934261143, -87.723376196)",#A5FCD4,#6CFFBA
10236756,HY424692,09/14/2015 09:45:00 PM,033XX W OHIO ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,1121,11,27,23,04B,1153820,1903796,2015,02-10-2018 15:50,41.89185147,-87.71053952,"(41.891851472, -87.710539522)",#A5FCD4,#6CFFBA
10236761,HY423621,08-12-2015 08:00,046XX S KEATING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,815,8,23,56,11,1145469,1873548,2015,02-10-2018 15:50,41.80900916,-87.74197432,"(41.809009163, -87.741974315)",#CFFC8F,#B6FA54
10236762,HY424706,09/15/2015 04:00:00 PM,016XX S AVERS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1014,10,24,29,7,1151009,1891508,2015,02-10-2018 15:50,41.85818736,-87.721185,"(41.858187358, -87.721184996)",#F9B0A5,#DE7E6F
11860582,HY424631,10/13/2019 06:50:00 PM,0000X E 71ST ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CONVENIENCE STORE,FALSE,FALSE,323,3,6,69,04A,1178108,1857961,2019,10/20/2019 04:03:03 PM,41.76555823,-87.62273354,"(41.765558228, -87.622733535)",#AB96FF,#7251F9
11865816,JC471511,04/14/2018 06:00:00 PM,056XX W DIVERSEY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,2514,25,30,19,11,,,2018,10/20/2019 04:03:03 PM,,,,#CFFC8F,#B6FA54
11863596,JC478588,10-11-2019 17:00,071XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,324,3,7,43,6,1188052,1857743,2019,10/20/2019 03:56:02 PM,41.7647288,-87.58629297,"(41.764728804, -87.586292974)",#FE9A65,#FD7C37
10236763,JC476053,09/15/2015 01:00:00 PM,005XX S LARAMIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1522,15,29,25,7,1141808,1897062,2015,02-10-2018 15:50,41.87360332,-87.75482145,"(41.873603317, -87.754821452)",#F9B0A5,#DE7E6F
11050829,HY424641,09-01-2012 00:00,004XX N RIDGEWAY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1122,11,27,23,11,,,2012,08-12-2017 15:49,,,,#CFFC8F,#B6FA54
10236764,JA386641,09/15/2015 06:20:00 PM,041XX W POTOMAC AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,2534,25,37,23,26,1148644,1908342,2015,02-10-2018 15:50,41.90442769,-87.72943129,"(41.904427691, -87.729431291)",#95FDEA,#5FFCE0
10236765,HY424734,09/15/2015 03:20:00 PM,038XX W 62ND ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,823,8,13,65,08B,1151876,1863219,2015,02-10-2018 15:50,41.78054147,-87.71874526,"(41.780541472, -87.718745258)",#A5FCD4,#6CFFBA
10236766,HY424517,09/15/2015 07:00:00 AM,008XX S PLYMOUTH CT,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,123,1,2,32,14,1176194,1896270,2015,09/24/2015 07:50:13 PM,41.87072467,-87.62859729,"(41.870724666, -87.628597294)",#FF785A,#FC4B24
10236767,HY424723,09/14/2015 06:30:00 PM,001XX W MADISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,122,1,42,32,6,1175395,1900363,2015,09/24/2015 07:50:13 PM,41.88197407,-87.63140778,"(41.881974072, -87.631407775)",#FE9A65,#FD7C37
10236769,HY424757,09/15/2015 04:00:00 PM,001XX W JACKSON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,FALSE,TRUE,122,1,2,32,26,1174916,1898956,2015,02-10-2018 15:50,41.87812392,-87.63320879,"(41.878123916, -87.633208786)",#95FDEA,#5FFCE0
10236770,HY424547,09/14/2015 09:00:00 AM,010XX W VERNON PARK PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1232,12,25,28,14,1169788,1897067,2015,02-10-2018 15:50,41.87305361,-87.65209252,"(41.873053606, -87.652092524)",#FF785A,#FC4B24
10236772,HY424609,04-06-2015 16:54,002XX E CULLERTON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,132,1,2,33,26,1178119,1890745,2015,02-10-2018 15:50,41.85552014,-87.62169818,"(41.855520139, -87.621698181)",#95FDEA,#5FFCE0
10236775,HY424470,09/15/2015 03:15:00 PM,060XX W 64TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,TRUE,FALSE,812,8,13,64,04A,1137271,1861477,2015,02-10-2018 15:50,41.77603508,-87.77233246,"(41.776035076, -87.77233246)",#AB96FF,#7251F9
10236777,HY424633,09/15/2015 03:45:00 PM,0000X W B12 ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,1651,16,41,76,08B,1100268,1935752,2015,02-10-2018 15:50,41.98044215,-87.90663378,"(41.980442153, -87.906633781)",#A5FCD4,#6CFFBA
10236778,HY424635,09/14/2015 07:30:00 AM,047XX S PRAIRIE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,224,2,3,38,6,1178837,1873755,2015,02-10-2018 15:50,41.80888194,-87.61958096,"(41.80888194, -87.61958096)",#FE9A65,#FD7C37
10236779,HY424266,09/13/2015 06:30:00 PM,019XX S STATE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,131,1,3,33,6,1176627,1890987,2015,02-10-2018 15:50,41.85621801,-87.62716716,"(41.856218005, -87.627167159)",#FE9A65,#FD7C37
11651107,HY422874,12/22/2018 11:35:00 AM,014XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,234,2,4,41,11,,,2018,04-11-2019 16:07,,,,#CFFC8F,#B6FA54
10236781,JC219562,09/15/2015 05:58:00 PM,015XX S CHRISTIANA AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,TRUE,FALSE,1021,10,24,29,26,1154286,1892174,2015,02-10-2018 15:50,41.85995019,-87.70913851,"(41.859950194, -87.709138509)",#95FDEA,#5FFCE0
10236782,HY424712,09/15/2015 06:45:00 PM,065XX S GREEN ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,723,7,16,68,26,1171765,1861386,2015,02-10-2018 15:50,41.77509829,-87.64588226,"(41.775098286, -87.645882255)",#EF511F,#B63208
10236783,HY424755,09/15/2015 06:00:00 PM,028XX W CERMAK RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1033,10,12,30,14,1157739,1889261,2015,02-10-2018 15:50,41.85188702,-87.69654274,"(41.851887022, -87.696542744)",#FF785A,#FC4B24
10236784,HY424701,09/15/2015 04:08:00 PM,057XX N SHERIDAN RD,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2022,20,48,77,08A,1168592,1938386,2015,02-10-2018 15:50,41.98646096,-87.6552839,"(41.986460964, -87.655283903)",#AB96FF,#7251F9
11035301,HY424580,07/25/2017 08:00:00 PM,002XX E Randolph St,820,THEFT,$500 AND UNDER,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,08-01-2017 15:52,,,,#FE9A65,#FD7C37
10236785,JA368739,09/14/2015 01:30:00 PM,012XX W GEORGE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,1933,19,32,6,20,1167513,1919390,2015,02-10-2018 15:50,41.93435861,-87.6598016,"(41.934358605, -87.659801596)",#FF8861,#FF521B
10236786,HY424274,09-10-2015 18:00,030XX W CERMAK RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1033,10,24,30,08B,1156228,1889221,2015,02-10-2018 15:50,41.85180787,-87.70208962,"(41.851807872, -87.702089616)",#A5FCD4,#6CFFBA
10236787,HY424525,09/15/2015 06:30:00 PM,001XX N LAVERGNE AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1532,15,28,25,08B,1143020,1900673,2015,02-10-2018 15:50,41.88348985,-87.75028146,"(41.883489847, -87.750281459)",#A5FCD4,#6CFFBA
10236788,HY424778,09/14/2015 07:00:00 PM,015XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1424,14,1,24,14,1163001,1910422,2015,02-10-2018 15:50,41.9098459,-87.67663551,"(41.909845903, -87.676635508)",#FF785A,#FC4B24
10236790,HY424644,09/15/2015 05:25:00 PM,023XX S MILLARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1013,10,22,30,08B,1152408,1888127,2015,02-10-2018 15:50,41.84888201,-87.71613896,"(41.848882006, -87.716138957)",#A5FCD4,#6CFFBA
10236791,HY424685,09/14/2015 07:00:00 PM,046XX W ERIE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1111,11,28,25,6,1145293,1903912,2015,02-10-2018 15:50,41.89233536,-87.74185275,"(41.892335357, -87.741852752)",#FE9A65,#FD7C37
10236792,HY424743,09/15/2015 07:45:00 AM,016XX N KEELER AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,TRUE,2534,25,30,23,20,1148137,1910585,2015,02-10-2018 15:50,41.91059249,-87.73123583,"(41.910592489, -87.731235825)",#FF8861,#FF521B
10236793,HY424717,09/15/2015 03:45:00 PM,030XX W CERMAK RD,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,TRUE,1033,10,24,30,04A,1156228,1889221,2015,02-10-2018 15:50,41.85180787,-87.70208962,"(41.851807872, -87.702089616)",#AB96FF,#7251F9
10236794,HY424524,09/15/2015 06:50:00 AM,001XX N PINE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1523,15,29,25,6,1139483,1900407,2015,02-10-2018 15:50,41.88282512,-87.76327626,"(41.882825117, -87.763276263)",#FE9A65,#FD7C37
11051185,HY424751,04-10-2015 12:00,045XX N KIMBALL AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,FALSE,FALSE,1724,17,33,14,10,,,2015,08-12-2017 15:49,,,,#CFFC8F,#B6FA54
10236795,JA387200,09/15/2015 12:00:00 PM,042XX W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,1111,11,37,23,14,1148005,1906333,2015,02-10-2018 15:50,41.89892711,-87.73183028,"(41.898927107, -87.731830278)",#FF785A,#FC4B24
10236796,HY424682,09/15/2015 06:18:00 PM,060XX W HIGGINS AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1622,16,45,11,24,1135114,1933335,2015,02-10-2018 15:50,41.97326182,-87.7785373,"(41.973261823, -87.778537299)",#N/A,#N/A
10236797,HY424749,09/15/2015 05:50:00 AM,032XX W WALNUT ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1123,11,28,27,08B,1154525,1901440,2015,02-10-2018 15:50,41.88537231,-87.70801341,"(41.885372306, -87.708013413)",#A5FCD4,#6CFFBA
10236798,HY423849,09/15/2015 05:50:00 PM,006XX N LAMON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1532,15,37,25,14,1143572,1903963,2015,02-10-2018 15:50,41.89250769,-87.74817206,"(41.892507688, -87.748172063)",#FF785A,#FC4B24
10236799,HY424697,09/15/2015 08:20:00 AM,015XX S FAIRFIELD AVE,820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1023,10,28,29,6,1158297,1892717,2015,02-10-2018 15:50,41.86135928,-87.69440034,"(41.861359279, -87.694400341)",#FE9A65,#FD7C37
10236800,HY424460,09-12-2015 17:30,011XX N AVERS AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,1112,11,27,23,26,1150507,1907377,2015,02-10-2018 15:50,41.90174344,-87.72261316,"(41.901743443, -87.722613162)",#FF8861,#FF521B
10236802,HY423676,09/15/2015 04:55:00 PM,009XX N CENTRAL PARK AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1112,11,27,23,08B,1152207,1906086,2015,02-10-2018 15:50,41.89816743,-87.71640292,"(41.898167434, -87.716402915)",#A5FCD4,#6CFFBA
10236804,HY424593,09/15/2015 06:30:00 PM,038XX W 84TH ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,834,8,18,70,24,1152325,1848601,2015,02-10-2018 15:50,41.74041846,-87.7174828,"(41.740418461, -87.717482799)",#N/A,#N/A
11051272,HY424741,03/15/2014 12:00:00 AM,004XX E 95TH ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,633,6,9,49,20,,,2014,08-12-2017 15:49,,,,#FF8861,#FF521B
11036991,JA383332,05/22/2015 12:01:00 AM,017XX N WHIPPLE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1421,14,26,23,11,,,2015,08-01-2017 15:52,,,,#CFFC8F,#B6FA54
11051274,JA371001,09-01-2015 00:01,069XX S YALE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,731,7,6,69,20,,,2015,08-12-2017 15:49,,,,#FF8861,#FF521B
10236806,JA385356,09/15/2015 03:50:00 PM,051XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1533,15,28,25,18,1141979,1899172,2015,02-10-2018 15:50,41.87939026,-87.75414134,"(41.879390261, -87.754141338)",#ff005a,#eb0c83
10236807,HY424591,09/15/2015 03:15:00 PM,006XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,2,32,6,1177377,1897427,2015,02-10-2018 15:50,41.87387281,-87.62421905,"(41.873872808, -87.624219054)",#FE9A65,#FD7C37
10236808,HY424772,09/15/2015 09:00:00 AM,029XX W 87TH ST,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,835,8,18,70,6,1158265,1846779,2015,02-10-2018 15:50,41.73529988,-87.69576853,"(41.735299884, -87.695768531)",#FE9A65,#FD7C37
10236809,HY424818,09-09-2015 18:30,071XX S JEFFERY BLVD,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,333,3,5,43,6,1190776,1858184,2015,02-10-2018 15:50,41.76587359,-87.57629471,"(41.76587359, -87.576294705)",#FE9A65,#FD7C37
10236810,HY424714,09/14/2015 08:00:00 PM,039XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1122,11,28,26,6,1150216,1898398,2015,02-10-2018 15:50,41.8771098,-87.72391628,"(41.877109797, -87.723916284)",#FE9A65,#FD7C37
11051296,HY424790,06-01-2015 00:00,019XX W LAKE ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,1223,12,27,28,17,,,2015,08-12-2017 15:49,,,,#8FBDFF,#1B73F3
10236811,JA385534,09/15/2015 05:37:00 PM,061XX S MORGAN ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,TRUE,FALSE,712,7,16,68,3,1170695,1864206,2015,02-10-2018 15:50,41.7828601,-87.64972254,"(41.782860104, -87.649722543)",#7BFC90,#11F537
10236812,HY424759,09/15/2015 06:50:00 PM,017XX W CULLERTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1234,12,25,31,14,1164999,1890452,2015,02-10-2018 15:50,41.85500441,-87.66986286,"(41.85500441, -87.669862861)",#FF785A,#FC4B24
11051310,HY424758,07-01-2015 00:01,011XX N DEARBORN ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1824,18,42,8,20,,,2015,08-12-2017 15:49,,,,#FF8861,#FF521B
11051313,JA385303,01-01-2015 00:00,063XX S WINCHESTER AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,726,7,15,67,2,,,2015,08-12-2017 15:49,,,,#FF8861,#FF521B
10236813,JA385577,09/15/2015 04:09:00 PM,059XX N GLENWOOD AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,2013,20,48,77,08B,1165910,1939379,2015,02-10-2018 15:50,41.98924362,-87.66511973,"(41.989243623, -87.665119726)",#A5FCD4,#6CFFBA
10236814,HY424575,09/15/2015 08:30:00 AM,012XX W NORTH SHORE AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2432,24,49,1,5,1166699,1944590,2015,02-10-2018 15:50,42.00352579,-87.66206743,"(42.003525789, -87.662067428)",#FCE49C,#FBCF4F
10236815,HY424662,09/15/2015 05:38:00 PM,035XX N SHEFFIELD AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1924,19,44,6,6,1168977,1923695,2015,02-10-2018 15:50,41.94614003,-87.65429612,"(41.946140028, -87.654296117)",#FE9A65,#FD7C37
11651474,HY424690,10-05-2018 17:15,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,FALSE,FALSE,1654,16,41,76,11,,,2018,04-11-2019 16:07,,,,#CFFC8F,#B6FA54
10236816,JC219273,09-01-2015 07:00,057XX S WOLCOTT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,715,7,15,67,26,1164665,1866705,2015,02-10-2018 15:50,41.78984711,-87.67175993,"(41.789847106, -87.671759926)",#95FDEA,#5FFCE0
10236819,HY424808,09/15/2015 06:35:00 PM,067XX S ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,832,8,15,66,18,1161205,1859797,2015,02-10-2018 15:50,41.77096297,-87.68463788,"(41.770962966, -87.684637876)",#ff005a,#eb0c83
11051349,HY424761,12-01-2015 19:35,011XX W FARWELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,2431,24,49,1,11,,,2015,08-12-2017 15:49,,,,#CFFC8F,#B6FA54
11037294,JA386728,03/18/2015 12:00:00 PM,0000X W WACKER DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,FALSE,FALSE,111,1,42,32,11,,,2015,08-01-2017 15:52,,,,#CFFC8F,#B6FA54
10236820,JA371270,09/15/2015 06:08:00 PM,001XX W 113TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,522,5,34,49,15,1177353,1830024,2015,09/30/2015 03:32:31 PM,41.68891256,-87.62634186,"(41.688912564, -87.626341856)",#N/A,#N/A
10236821,HY424699,09/14/2015 06:00:00 PM,006XX W WELLINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1934,19,44,6,14,1171426,1920195,2015,02-10-2018 15:50,41.9364823,-87.64539771,"(41.936482302, -87.645397714)",#FF785A,#FC4B24
